Age,Credit Score,Home Maintenance,Image Filename,Insured,Monthly Income,Previous Insurance Claims
44,747.6644819620748,Frequently,image_3152.jpg,0,5271.7118833775085,0
53,656.9318745177516,Frequently,image_3153.jpg,0,5595.815985232599,1
48,809.3628244966549,Occasionally,image_3154.jpg,0,6059.1806546758135,0
41,551.474661900859,Occasionally,image_3155.jpg,0,6217.431687593311,1
44,479.4594960831494,Occasionally,image_3156.jpg,0,4075.541903771808,0
42,527.192476872157,Occasionally,image_3157.jpg,0,4779.013548751274,1
53,635.8954126610097,Never,image_3158.jpg,1,6249.922168377626,0
54,750.2909493506493,Occasionally,image_3159.jpg,1,5632.734536876833,2
49,605.9660921628902,Rarely,image_3160.jpg,0,3019.342585054622,2
55,812.172253432485,Never,image_3161.jpg,1,7190.149909715128,0
45,816.7725940897762,Frequently,image_3162.jpg,0,5558.6887905351,1
41,742.9652648308909,Occasionally,image_3163.jpg,0,5693.575334444324,2
45,726.9561688703741,Occasionally,image_3164.jpg,0,3396.4937125085576,0
37,576.8493492186341,Occasionally,image_3165.jpg,0,4796.492131220195,0
44,693.7622496438792,Occasionally,image_3166.jpg,0,5138.779186462655,0
48,738.7727049410338,Never,image_3167.jpg,1,6233.854582301356,2
46,563.0823398583557,Never,image_3168.jpg,0,2449.620362226762,0
51,668.2156790740065,Frequently,image_3169.jpg,0,3992.626985182422,1
53,626.0517859031959,Occasionally,image_3170.jpg,0,5233.577878270907,0
42,839.5124054347732,Rarely,image_3171.jpg,1,5133.5791790700505,1
55,896.2640187574247,Rarely,image_3172.jpg,1,6319.603539558174,1
52,758.753209458991,Rarely,image_3173.jpg,0,3938.013780534491,0
56,727.1535953568216,Rarely,image_3174.jpg,0,4921.759010321622,2
47,798.8800824323935,Occasionally,image_3175.jpg,0,4867.000376185946,1
47,671.0003196318131,Rarely,image_3176.jpg,0,3441.4237430227367,2
51,717.4036102143365,Never,image_3177.jpg,0,4022.508409761004,0
40,571.6919845150578,Never,image_3178.jpg,1,3082.1548130007905,1
53,761.5274419112119,Occasionally,image_3179.jpg,1,5407.867675050695,0
46,789.199188671666,Frequently,image_3180.jpg,0,4929.956276812104,3
46,783.8436991359805,Frequently,image_3181.jpg,1,5593.179261833591,1
47,819.5645893198247,Occasionally,image_3182.jpg,0,6174.073954151052,0
44,594.7899714471806,Occasionally,image_3183.jpg,0,3725.4447613884627,0
40,755.7645088491723,Rarely,image_3184.jpg,0,5384.908580886864,3
39,608.9347943841362,Never,image_3185.jpg,0,4938.583273034798,2
49,820.2440040339067,Occasionally,image_3186.jpg,0,5369.083328947977,0
50,562.1236594751338,Occasionally,image_3187.jpg,0,4395.763734440178,0
43,529.4191520716848,Rarely,image_3188.jpg,0,3715.668556697162,0
50,571.6774585410676,Rarely,image_3189.jpg,1,3254.782617106188,0
47,635.8956160174844,Never,image_3190.jpg,0,3823.8543087668786,0
43,619.8926338209666,Occasionally,image_3191.jpg,0,3054.8172730119068,1
47,776.1559243576125,Rarely,image_3192.jpg,0,5000.072030061536,1
48,514.7090078295325,Never,image_3193.jpg,0,4511.300610782795,1
45,541.3613325392502,Rarely,image_3194.jpg,0,4630.196433049145,1
35,796.9977178305656,Occasionally,image_3195.jpg,1,6350.105338943196,2
45,631.1477618245432,Rarely,image_3196.jpg,0,3271.101686503916,0
45,732.8880040013721,Occasionally,image_3197.jpg,0,4534.8717328366965,2
45,473.67752875551315,Never,image_3198.jpg,0,4414.182326952065,0
43,649.7708149225249,Rarely,image_3199.jpg,0,4331.374067960668,0
40,769.3175156713698,Occasionally,image_3200.jpg,0,3885.230057222387,2
59,526.9346884422815,Never,image_3201.jpg,1,5007.345057210564,0
43,600.7135897477809,Rarely,image_3202.jpg,0,4042.6229684518958,1
45,600.3633903823988,Occasionally,image_3203.jpg,1,3634.388944118242,1
40,587.8175108445835,Never,image_3204.jpg,0,3846.0885885292714,1
50,748.0418951156703,Rarely,image_3205.jpg,0,5882.939494069218,0
46,569.0641529363696,Occasionally,image_3206.jpg,1,5683.009181556636,0
45,732.387333138237,Rarely,image_3207.jpg,0,5399.970172543681,1
46,827.0065334930201,Occasionally,image_3208.jpg,1,5907.860145285855,0
47,818.4463408710826,Occasionally,image_3209.jpg,1,5757.351496064239,2
46,682.0032256432942,Frequently,image_3210.jpg,0,5106.646712992232,0
46,704.6128360383274,Frequently,image_3211.jpg,1,6143.528776738862,0
40,804.5146550165699,Rarely,image_3212.jpg,0,6509.781403140274,2
50,729.9667983504684,Rarely,image_3213.jpg,0,4863.268617077749,1
42,782.7349561033773,Never,image_3214.jpg,1,5009.672396820676,0
44,713.0284827626592,Frequently,image_3215.jpg,0,6251.442706849871,2
47,780.0512291495347,Frequently,image_3216.jpg,0,5557.217635422225,1
40,673.3252178219589,Rarely,image_3217.jpg,0,4453.299959392856,2
56,327.64108112545176,Rarely,image_3218.jpg,0,4678.83035787359,0
48,640.9178106166694,Rarely,image_3219.jpg,1,4305.379795877461,0
41,488.602511353702,Never,image_3220.jpg,0,3671.781190095347,0
45,559.3690340511791,Rarely,image_3221.jpg,0,4290.375433917334,0
33,753.1256068510688,Frequently,image_3222.jpg,1,4363.602171345419,3
44,603.8639355148306,Rarely,image_3223.jpg,1,5186.850593300767,0
52,738.0872713023082,Never,image_3224.jpg,0,6460.566200946949,1
44,737.4743539592562,Never,image_3225.jpg,0,5325.785980364831,0
52,698.459669440145,Rarely,image_3226.jpg,1,5530.788422672742,1
43,731.5709705629936,Occasionally,image_3227.jpg,1,5251.482494521374,2
49,709.6079589350402,Occasionally,image_3228.jpg,1,2884.4667477928756,0
50,561.738135288106,Never,image_3229.jpg,0,4622.85831782228,0
46,717.9627510704286,Never,image_3230.jpg,1,5935.211950645131,2
41,771.4859188335581,Frequently,image_3231.jpg,1,4768.762143327585,2
51,726.5907222713262,Rarely,image_3232.jpg,1,2942.538310601766,1
39,616.0049466453004,Never,image_3233.jpg,1,5177.051982207956,0
57,723.5022636664647,Occasionally,image_3234.jpg,1,5832.118186343869,0
49,774.7136446986975,Frequently,image_3235.jpg,0,4771.265549162371,3
49,762.1485050209417,Occasionally,image_3236.jpg,0,6276.05423094602,1
48,520.4392307861058,Occasionally,image_3237.jpg,0,3397.9823083345236,1
47,528.5834947691656,Never,image_3238.jpg,0,2387.0550963195583,0
54,660.8449886206496,Rarely,image_3239.jpg,1,6592.180854144134,3
45,583.7582017621173,Rarely,image_3240.jpg,0,3701.140509077625,0
44,590.7762488855574,Occasionally,image_3241.jpg,0,2974.563503718873,1
34,506.77318691253186,Occasionally,image_3242.jpg,1,3350.8971992835523,0
50,816.3244342193881,Occasionally,image_3243.jpg,1,5523.60687301445,1
40,723.8920151195213,Frequently,image_3244.jpg,1,4359.988531548894,0
40,517.5241697713102,Never,image_3245.jpg,0,5132.72988961586,0
41,470.7545053393966,Never,image_3246.jpg,0,5104.741251041038,1
44,718.3757562611491,Frequently,image_3247.jpg,1,6534.4780169928745,0
47,640.0066966869751,Rarely,image_3248.jpg,0,4535.152255036614,1
36,544.3881463978347,Occasionally,image_3249.jpg,1,4280.401197457683,2
41,578.432828884662,Occasionally,image_3250.jpg,0,2268.6905863896,0
46,851.0813320010183,Rarely,image_3251.jpg,1,5119.363244233115,2
52,752.2002637286662,Rarely,image_3252.jpg,1,5711.632492588935,2
48,784.6136029962407,Frequently,image_3253.jpg,1,4768.348064005906,1
45,611.3225369801671,Never,image_3254.jpg,1,5726.1714435503745,0
36,611.92698347108,Rarely,image_3255.jpg,1,3725.2836202205644,0
40,693.7939935974016,Never,image_3256.jpg,0,3093.4652033023513,1
40,721.3140745144049,Occasionally,image_3257.jpg,1,5196.277128726743,0
39,613.543537981514,Never,image_3258.jpg,1,4421.831935069862,0
33,644.2135173618211,Rarely,image_3259.jpg,0,4643.663708590114,0
43,679.7808210416246,Rarely,image_3260.jpg,0,3274.0311080801607,0
43,632.4228192184734,Never,image_3261.jpg,0,4471.324168975091,0
41,559.4803614036272,Occasionally,image_3262.jpg,1,5654.1344844989,2
50,626.3569398258388,Occasionally,image_3263.jpg,0,3611.3675228732163,1
45,815.9057835375439,Rarely,image_3264.jpg,1,5838.089258651301,0
48,763.0644660607745,Rarely,image_3265.jpg,0,4304.6046765983465,0
43,544.8265038618446,Never,image_3266.jpg,0,3945.581687436097,0
44,678.6120197689905,Occasionally,image_3267.jpg,0,4264.422538324333,0
39,642.0695610845171,Never,image_3268.jpg,0,4906.450753285738,0
44,769.6141527691784,Occasionally,image_3269.jpg,0,5023.242631107011,1
36,730.7648745762447,Rarely,image_3270.jpg,1,4322.4165783764565,2
36,616.7496091125204,Never,image_3271.jpg,0,2005.3199612138524,0
47,633.2538744023154,Rarely,image_3272.jpg,1,4814.59056887891,0
49,558.7128559417308,Rarely,image_3273.jpg,0,3899.6315686782636,0
47,720.0371922210427,Occasionally,image_3274.jpg,0,4760.352137436666,2
43,603.6828648090133,Never,image_3275.jpg,0,4436.858537446614,0
44,726.2102514680387,Frequently,image_3276.jpg,1,6650.568621025108,0
39,593.070451349208,Rarely,image_3277.jpg,1,4365.740424925625,0
33,792.3656712855803,Rarely,image_3278.jpg,1,6118.033455241055,2
47,733.0950723385871,Frequently,image_3279.jpg,1,6629.317203135646,1
31,726.1212158698149,Never,image_3280.jpg,1,5571.765810148004,0
52,722.2248133256003,Occasionally,image_3281.jpg,1,5963.047287827645,0
50,565.1090485070554,Rarely,image_3282.jpg,0,3902.820785159964,0
52,571.2200664585247,Rarely,image_3283.jpg,1,4105.015096937204,0
48,731.1539153363693,Rarely,image_3284.jpg,0,3678.33899244812,0
47,589.579041895288,Occasionally,image_3285.jpg,1,4209.384350555107,0
48,601.6679680201912,Occasionally,image_3286.jpg,1,2150.2503976493626,1
40,671.8092413490897,Never,image_3287.jpg,0,4146.050392556274,0
41,637.8586459913893,Never,image_3288.jpg,1,4312.952127061001,0
47,894.4613327375357,Frequently,image_3289.jpg,1,5720.360878690652,2
41,469.5035578246666,Occasionally,image_3290.jpg,0,3665.344464046832,0
38,548.2852285779829,Occasionally,image_3291.jpg,0,3464.4094679982554,0
45,710.8685401073814,Occasionally,image_3292.jpg,1,5509.246338217135,0
42,547.790098924891,Rarely,image_3293.jpg,0,4804.127285352071,0
44,572.1186027232146,Never,image_3294.jpg,0,4911.843373000388,0
38,710.1156470859652,Rarely,image_3295.jpg,1,6020.591763274527,3
47,760.7776196697772,Rarely,image_3296.jpg,0,5949.831134320329,1
47,686.9274167498278,Rarely,image_3297.jpg,0,2875.107055152209,0
44,614.7493331047286,Rarely,image_3298.jpg,1,3193.772582465853,0
46,748.2811866243526,Occasionally,image_3299.jpg,0,6271.096415199525,0
38,656.9274830419611,Never,image_3300.jpg,0,3912.578790225288,0
53,673.7577914713122,Occasionally,image_3301.jpg,1,5273.130271824493,1
44,823.5953591377423,Occasionally,image_3302.jpg,1,4380.938671870748,2
44,594.5445357811506,Rarely,image_3303.jpg,0,4310.9986428723805,2
50,705.410982130255,Rarely,image_3304.jpg,1,5404.41998405607,0
48,801.5488498900086,Frequently,image_3305.jpg,1,5403.1942374056935,0
47,631.142298521739,Never,image_3306.jpg,1,2646.638541924004,1
40,637.6701942692926,Never,image_3307.jpg,1,3675.012993306819,1
49,593.1057874573169,Occasionally,image_3308.jpg,0,4099.973752633348,0
43,738.1675547514569,Rarely,image_3309.jpg,1,7144.176774813077,3
49,698.0660916748026,Frequently,image_3310.jpg,1,4644.705871440943,0
48,753.6762538792137,Frequently,image_3311.jpg,1,4704.156606878463,0
37,589.3584756854708,Occasionally,image_3312.jpg,0,4574.480631099216,1
48,734.1261253561315,Never,image_3313.jpg,0,3870.6560582284037,0
44,776.5563724127506,Rarely,image_3314.jpg,1,6488.988099141231,1
52,776.4938803195126,Occasionally,image_3315.jpg,0,5031.038225114174,0
41,810.2531356944854,Rarely,image_3316.jpg,0,5469.028184842791,0
44,742.9477815136681,Frequently,image_3317.jpg,1,6533.508721491661,3
49,794.0317174762415,Occasionally,image_3318.jpg,1,4215.693578352156,1
44,761.2579846732,Rarely,image_3319.jpg,1,5744.138546503156,2
41,774.2947826368002,Occasionally,image_3320.jpg,1,5726.519596414735,1
48,698.742888724169,Occasionally,image_3321.jpg,0,5085.491384595977,0
46,581.3528926385603,Never,image_3322.jpg,1,3445.7688098320336,0
41,752.3111947159755,Frequently,image_3323.jpg,1,3362.6286052930946,2
50,724.7128380924006,Occasionally,image_3324.jpg,1,5707.7901973259695,1
45,708.4188941417458,Occasionally,image_3325.jpg,1,3752.80498530361,1
41,785.2015901554031,Frequently,image_3326.jpg,0,5788.811203745006,1
49,616.9145461517177,Occasionally,image_3327.jpg,1,5352.603216916762,1
52,734.5168613723328,Rarely,image_3328.jpg,1,4359.452734742003,3
53,733.6958253810018,Occasionally,image_3329.jpg,1,4795.674157930879,2
47,670.6474919358782,Never,image_3330.jpg,0,4035.220766049448,0
38,733.0057981737318,Rarely,image_3331.jpg,0,6282.127309572085,1
44,565.9676712360567,Occasionally,image_3332.jpg,1,3567.155675257536,0
48,732.872266670685,Occasionally,image_3333.jpg,1,5974.49289632026,0
42,801.3720491846326,Rarely,image_3334.jpg,1,3704.1117867285966,0
45,690.0686437042854,Frequently,image_3335.jpg,1,5418.478102579657,2
37,586.9439873930424,Never,image_3336.jpg,1,3222.6131033826223,0
48,558.4563979788056,Never,image_3337.jpg,0,3180.412000787649,0
42,701.5742592808102,Never,image_3338.jpg,0,3210.4387906193874,2
42,692.1695875065808,Rarely,image_3339.jpg,1,6762.669356270961,3
50,701.3686458344008,Occasionally,image_3340.jpg,1,7072.827425971685,3
47,699.5392747059162,Rarely,image_3341.jpg,1,5825.965036940668,3
45,667.4683391909059,Occasionally,image_3342.jpg,1,5841.999456713614,0
50,563.7111941975153,Rarely,image_3343.jpg,0,2852.627522114424,0
37,622.9363770308784,Never,image_3344.jpg,1,3033.8669176784524,0
42,661.8695892840377,Rarely,image_3345.jpg,1,4947.04269860244,1
44,758.6255988826448,Frequently,image_3346.jpg,1,6414.119189478996,0
47,713.3547410268535,Frequently,image_3347.jpg,1,4424.5445619147295,1
39,557.4105315018705,Rarely,image_3348.jpg,0,3477.7031712771154,1
47,751.9172267753289,Rarely,image_3349.jpg,0,4555.001536565415,0
43,801.7436132993031,Occasionally,image_3350.jpg,1,5844.4303145585045,3
42,702.7665496692119,Rarely,image_3351.jpg,1,5346.699267474066,3
53,621.2006522425856,Occasionally,image_3352.jpg,0,2969.1266332979258,0
46,620.9215472107359,Occasionally,image_3353.jpg,1,4434.7346709138665,0
41,574.4288359592989,Never,image_3354.jpg,1,4514.814142119954,0
47,719.0353539486316,Rarely,image_3355.jpg,0,4461.593211126674,0
49,778.2279049438337,Occasionally,image_3356.jpg,0,6465.519479177385,2
42,528.2553778352769,Occasionally,image_3357.jpg,1,3770.296115016103,0
37,831.6180772017196,Rarely,image_3358.jpg,1,6092.580546386113,2
42,556.476444832283,Rarely,image_3359.jpg,0,3836.4189364603994,0
49,560.5653474175147,Rarely,image_3360.jpg,0,4125.3270658520805,0
46,682.6460468115342,Occasionally,image_3361.jpg,1,4305.767903497112,1
43,713.74095588217,Frequently,image_3362.jpg,0,4719.8257651056,1
52,674.4349564201189,Occasionally,image_3363.jpg,1,4675.93929401513,0
40,590.4134557453227,Never,image_3364.jpg,0,4861.729981152644,0
62,605.8473627971105,Never,image_3365.jpg,1,3580.1462429657076,0
47,785.1206563499939,Rarely,image_3366.jpg,0,6250.994540045258,1
44,475.5493716935743,Rarely,image_3367.jpg,0,3517.417062695699,0
43,728.3618356977443,Occasionally,image_3368.jpg,0,3841.380226628543,0
46,711.7884141447947,Never,image_3369.jpg,1,4904.603151088182,2
45,777.6314425461759,Occasionally,image_3370.jpg,0,5581.317666358778,2
39,566.8029927813677,Rarely,image_3371.jpg,0,2664.3784405641845,0
42,563.9341271138294,Rarely,image_3372.jpg,0,5284.489106593502,0
38,712.108705043603,Frequently,image_3373.jpg,1,4810.062624211643,3
49,744.1668334559484,Occasionally,image_3374.jpg,0,6554.961084614588,2
49,862.8065552006126,Rarely,image_3375.jpg,1,5833.842769202894,3
38,801.9261177054879,Never,image_3376.jpg,0,5433.179459051443,0
44,632.5647633906132,Never,image_3377.jpg,1,3513.2813495217597,0
44,633.7437632465675,Rarely,image_3378.jpg,0,4944.800424803157,0
42,825.2874441223346,Rarely,image_3379.jpg,1,5721.998377947093,2
47,565.7137928643152,Occasionally,image_3380.jpg,1,3778.5991753773974,0
53,746.4024017429839,Frequently,image_3381.jpg,0,7067.048054513803,0
45,695.7203357041028,Occasionally,image_3382.jpg,1,4503.607835904841,0
45,671.0346035838729,Rarely,image_3383.jpg,0,3135.1903441899517,0
43,807.6519736204833,Occasionally,image_3384.jpg,1,4318.424910740252,1
48,630.284447345517,Never,image_3385.jpg,1,4273.075407476259,0
45,670.6751473463677,Frequently,image_3386.jpg,1,6600.805189091083,2
46,735.0128508061366,Frequently,image_3387.jpg,1,5566.528066719437,0
45,733.3122768604352,Never,image_3388.jpg,1,5274.0178313734195,2
49,689.9305908985668,Occasionally,image_3389.jpg,1,4361.190785979958,1
49,737.2084442527075,Occasionally,image_3390.jpg,1,5006.770458297396,3
44,622.0761766827437,Rarely,image_3391.jpg,1,3024.945333425875,0
52,796.1504740856012,Frequently,image_3392.jpg,0,6551.730984780302,2
44,714.7849206985215,Occasionally,image_3393.jpg,0,5813.561945280679,1
44,624.103766264525,Rarely,image_3394.jpg,0,4110.19511520251,0
42,544.9265378968427,Rarely,image_3395.jpg,1,3375.3483223336702,1
50,739.3196178158126,Rarely,image_3396.jpg,0,4609.191791151489,0
40,743.4695896047623,Occasionally,image_3397.jpg,0,6245.384040776679,1
43,720.6265075043007,Occasionally,image_3398.jpg,0,3284.857341599267,1
50,760.8511963667265,Never,image_3399.jpg,0,5601.048811041092,0
41,513.8335842520006,Occasionally,image_3400.jpg,1,3343.269473461728,0
37,716.5927410116174,Occasionally,image_3401.jpg,1,4809.179149564262,1
38,728.8590825148165,Rarely,image_3402.jpg,0,5418.507718685907,0
45,532.70167686708,Rarely,image_3403.jpg,1,4305.081264923933,2
54,492.81971273978945,Rarely,image_3404.jpg,0,5283.752503904826,0
47,544.9990102911854,Never,image_3405.jpg,0,5176.609979456574,2
50,708.503443995297,Frequently,image_3406.jpg,0,5144.189934933001,0
46,733.1684681275549,Occasionally,image_3407.jpg,1,5405.736225925397,2
45,535.1691007861334,Rarely,image_3408.jpg,0,5380.228525575476,0
48,805.7439633638497,Frequently,image_3409.jpg,1,5706.924823986521,2
52,662.4646048069536,Never,image_3410.jpg,1,4785.533730615113,1
28,568.7976650673721,Occasionally,image_3411.jpg,1,3423.885919871754,1
48,623.56423042472,Rarely,image_3412.jpg,0,4320.402365490217,0
46,537.0120730575595,Rarely,image_3413.jpg,0,3400.7031392311806,1
48,703.0640483676857,Occasionally,image_3414.jpg,1,4801.464969009225,2
48,692.2944879487997,Rarely,image_3415.jpg,0,3685.799505282336,0
45,648.3831562780051,Occasionally,image_3416.jpg,1,6080.59206021623,1
34,679.6933083518916,Never,image_3417.jpg,0,3632.3565480047046,0
43,645.9110023655328,Rarely,image_3418.jpg,0,3447.887329960884,2
42,708.774271609851,Never,image_3419.jpg,1,5965.536151550649,0
47,705.5435750094605,Frequently,image_3420.jpg,1,6808.238881053284,1
48,830.822568800395,Occasionally,image_3421.jpg,0,4017.832372107777,1
47,651.6931897510535,Never,image_3422.jpg,1,3194.969796929644,0
44,535.9537562517734,Rarely,image_3423.jpg,0,3151.191520969582,1
38,821.0540296531484,Occasionally,image_3424.jpg,1,5735.874850522142,0
43,709.9810508492856,Rarely,image_3425.jpg,0,3621.1365441455946,1
53,513.0266187426945,Rarely,image_3426.jpg,0,4760.893045841855,0
41,625.2767238275657,Rarely,image_3427.jpg,0,4930.583804112622,0
38,655.0688487358078,Rarely,image_3428.jpg,0,2767.671148839722,0
39,779.358978450874,Never,image_3429.jpg,0,3940.8290894251395,0
49,442.81363739905964,Occasionally,image_3430.jpg,0,4630.183725946868,0
42,454.89753403853047,Never,image_3431.jpg,1,3312.139623369684,0
41,807.7422050510079,Never,image_3432.jpg,1,5530.14096376687,0
42,554.5781841573458,Never,image_3433.jpg,0,4329.68736410979,0
47,651.9677799599361,Rarely,image_3434.jpg,0,3462.2546910612095,2
39,739.0568106163856,Occasionally,image_3435.jpg,0,4555.88671643056,2
45,777.4531311166668,Rarely,image_3436.jpg,1,5950.597600659068,2
42,683.1473712646606,Frequently,image_3437.jpg,1,4163.857446067019,3
53,760.471916045917,Occasionally,image_3438.jpg,1,6415.732925820537,0
45,738.2585103288043,Rarely,image_3439.jpg,1,4790.08103288735,0
40,779.3345108276924,Frequently,image_3440.jpg,0,6129.182815168638,1
42,766.751350392998,Rarely,image_3441.jpg,1,6109.07388543481,2
42,543.5704316043899,Never,image_3442.jpg,0,4206.473581281069,1
43,775.6226673344148,Never,image_3443.jpg,1,4806.93070624971,0
53,618.9298817451277,Rarely,image_3444.jpg,0,2904.618309223538,0
47,538.8938745490451,Occasionally,image_3445.jpg,0,4457.68016664079,0
45,558.0711923498422,Never,image_3446.jpg,0,2751.6643756184694,0
38,856.9207625502435,Occasionally,image_3447.jpg,0,5370.071131185418,2
45,777.1218109311543,Frequently,image_3448.jpg,1,6516.752954861862,2
49,749.8219407064174,Never,image_3449.jpg,1,4769.9679860635415,3
44,649.354200854946,Occasionally,image_3450.jpg,0,2378.973190906208,0
46,740.160278563523,Occasionally,image_3451.jpg,1,5250.006921728293,0
54,649.1905593431188,Rarely,image_3452.jpg,1,5007.411466422755,2
42,668.5133071080522,Rarely,image_3453.jpg,1,5554.166248012762,1
53,748.4046277212575,Occasionally,image_3454.jpg,1,7203.324689927942,2
39,716.8449818273286,Occasionally,image_3455.jpg,1,4337.979642950176,0
52,706.4831260307707,Rarely,image_3456.jpg,1,3875.6691393471046,2
43,624.4169442463502,Occasionally,image_3457.jpg,0,3708.8673406647827,0
42,566.0629632371582,Never,image_3458.jpg,0,4183.455133430418,2
46,556.4419636149232,Rarely,image_3459.jpg,0,4018.466044561924,1
44,478.9926826774384,Occasionally,image_3460.jpg,0,4370.015391673663,0
45,541.2967787863331,Never,image_3461.jpg,0,3026.68552356746,0
43,750.4253685475339,Rarely,image_3462.jpg,0,3116.104330571593,0
46,658.4643863950537,Occasionally,image_3463.jpg,0,3954.427455789387,2
51,695.1182817334189,Occasionally,image_3464.jpg,1,3008.470682355927,0
45,477.62647790244915,Never,image_3465.jpg,0,4332.196187458715,0
45,759.1812075967304,Frequently,image_3466.jpg,0,6713.784820008196,1
47,462.16128082809814,Occasionally,image_3467.jpg,1,4242.141514738379,0
43,709.8673388968044,Occasionally,image_3468.jpg,1,5862.742791377879,1
48,700.3497767501841,Never,image_3469.jpg,0,4849.246355195634,3
45,604.7020760737163,Rarely,image_3470.jpg,1,4656.78554779032,0
54,803.742860786514,Occasionally,image_3471.jpg,0,6890.517406660912,1
46,718.9453970376167,Never,image_3472.jpg,0,3797.4880404317555,1
40,719.2060879484073,Rarely,image_3473.jpg,0,6296.898128201852,0
46,698.8202990235926,Never,image_3474.jpg,1,4129.779690702528,0
43,580.8451917396009,Never,image_3475.jpg,0,3768.7955571649063,0
38,615.946308455585,Occasionally,image_3476.jpg,0,4014.831956231227,0
52,593.3022051847342,Occasionally,image_3477.jpg,1,3962.8956112783417,0
46,700.0702610524697,Rarely,image_3478.jpg,0,5629.343128802393,0
34,582.6049026829317,Never,image_3479.jpg,0,3561.026926921386,0
45,733.0584531214823,Rarely,image_3480.jpg,1,6463.573766602918,1
41,786.5357154049823,Frequently,image_3481.jpg,1,5213.770473215351,2
38,728.9246301248345,Occasionally,image_3482.jpg,1,5206.5277458076225,1
51,637.0846656663651,Occasionally,image_3483.jpg,0,2856.308260864431,0
48,877.5747107339143,Rarely,image_3484.jpg,0,4174.258911758746,2
45,652.014222914758,Frequently,image_3485.jpg,1,4537.238060300441,0
45,741.7122147682587,Occasionally,image_3486.jpg,0,5369.09964098153,0
44,589.2103834007653,Rarely,image_3487.jpg,1,5137.3971876763935,0
51,704.1434213316336,Never,image_3488.jpg,0,4842.215151689268,0
46,661.2389131395191,Frequently,image_3489.jpg,1,5855.777809659342,0
48,707.6484547400671,Occasionally,image_3490.jpg,0,4059.3484892177325,0
54,724.7513445670759,Rarely,image_3491.jpg,0,4269.638952675796,0
36,631.8842681193256,Never,image_3492.jpg,0,3434.986921676713,0
51,554.0911569532209,Occasionally,image_3493.jpg,0,3079.2230702610104,0
44,519.517426957331,Never,image_3494.jpg,1,2878.2359277305504,0
47,754.7502882969122,Frequently,image_3495.jpg,0,5517.128502723432,1
46,515.0461466690524,Never,image_3496.jpg,0,2948.844402632024,2
52,691.9302922075481,Rarely,image_3497.jpg,0,4588.193155431698,0
48,747.5323807205398,Frequently,image_3498.jpg,1,5605.409500800312,0
52,580.0673654747134,Rarely,image_3499.jpg,0,3522.082299447503,2
42,591.50294531375,Rarely,image_3500.jpg,0,4724.94572587864,0
38,806.9088477476131,Occasionally,image_3501.jpg,0,4830.702120270496,3
41,716.5028231130395,Rarely,image_3502.jpg,1,3627.301646261372,1
40,760.98971577649,Occasionally,image_3503.jpg,0,3374.5489093129413,0
45,756.8865546338878,Occasionally,image_3504.jpg,0,5159.71082378758,1
53,688.0815328880036,Rarely,image_3505.jpg,1,4609.386984966073,2
45,619.3399740437729,Rarely,image_3506.jpg,0,4042.4326274163577,0
39,674.1610755879868,Never,image_3507.jpg,0,4300.299699558404,0
40,723.3896777951106,Rarely,image_3508.jpg,0,5819.39212096909,0
47,549.7389221533784,Rarely,image_3509.jpg,0,5485.114958659909,0
48,697.4583412527221,Occasionally,image_3510.jpg,1,5922.83607503117,0
46,714.7362339002395,Occasionally,image_3511.jpg,0,5099.821831136762,0
45,590.0246887014385,Occasionally,image_3512.jpg,0,4409.835448403407,0
40,758.9368332402114,Never,image_3513.jpg,0,4016.0991223965657,0
46,738.5178499311513,Rarely,image_3514.jpg,0,6470.06766557884,0
58,742.0353527742412,Occasionally,image_3515.jpg,1,4805.186663992227,0
41,615.224143189469,Rarely,image_3516.jpg,1,2820.9928789252817,0
55,653.0161017064507,Rarely,image_3517.jpg,1,4135.4304189248105,0
43,616.8289827799132,Occasionally,image_3518.jpg,0,3628.15297583519,0
43,704.9364041168367,Occasionally,image_3519.jpg,1,6208.821909609109,1
50,685.2622156921489,Rarely,image_3520.jpg,0,3862.039390377368,0
42,699.0363827418003,Frequently,image_3521.jpg,0,6351.498865517613,1
42,818.0228847393669,Rarely,image_3522.jpg,1,6424.777592092697,2
40,579.1180629013246,Never,image_3523.jpg,0,5135.09407184177,0
51,580.8851140421531,Rarely,image_3524.jpg,0,4364.313555282015,0
47,604.4185998810435,Rarely,image_3525.jpg,0,3492.8266994959977,0
38,611.7829027220803,Rarely,image_3526.jpg,0,4254.8051188811,0
42,479.5058917637892,Rarely,image_3527.jpg,1,3499.587474654393,0
42,761.5192293122722,Occasionally,image_3528.jpg,1,4796.948336769505,0
43,462.01324061385736,Occasionally,image_3529.jpg,0,3041.9222897765017,1
49,533.4996462187928,Rarely,image_3530.jpg,0,5226.325172329301,0
40,715.4048448456222,Rarely,image_3531.jpg,0,3929.063900911143,1
45,751.8583632814843,Frequently,image_3532.jpg,0,5959.862307505072,1
50,692.231619740376,Rarely,image_3533.jpg,1,5666.212703193522,2
40,652.7703669851014,Occasionally,image_3534.jpg,0,5574.595564129419,0
40,622.0074602399818,Never,image_3535.jpg,0,4727.3871537463765,1
37,612.1324217521264,Never,image_3536.jpg,1,4244.356995088298,2
56,548.9561464525456,Never,image_3537.jpg,0,3871.1859394700646,0
48,763.3807529240681,Occasionally,image_3538.jpg,1,4056.473822002339,2
